CID,Imax,moodifyindex,name of material,cas,500,504,508,512,516,520,524,528,532,536,540,544,548,552,556,560,564,568,572,576,580,584,588,592,596,600,604,608,612,616,620,624,628,632,636,640,644,648,652,656,660,664,668,672,676,680,684,688,692,696,700,704,708,712,716,720,724,728,732,736,740,744,748,752,756,760,764,768,772,776,780,784,788,792,796,800,804,808,812,816,820,824,828,832,836,840,844,848,852,856,860,864,868,872,876,880,884,888,892,896,900,904,908,912,916,920,924,928,932,936,940,944,948,952,956,960,964,968,972,976,980,984,988,992,996,1000,1004,1008,1012,1016,1020,1024,1028,1032,1036,1040,1044,1048,1052,1056,1060,1064,1068,1072,1076,1080,1084,1088,1092,1096,1100,1104,1108,1112,1116,1120,1124,1128,1132,1136,1140,1144,1148,1152,1156,1160,1164,1168,1172,1176,1180,1184,1188,1192,1196,1200,1204,1208,1212,1216,1220,1224,1228,1232,1236,1240,1244,1248,1252,1256,1260,1264,1268,1272,1276,1280,1284,1288,1292,1296,1300,1304,1308,1312,1316,1320,1324,1328,1332,1336,1340,1344,1348,1352,1356,1360,1364,1368,1372,1376,1380,1384,1388,1392,1396,1400,1404,1408,1412,1416,1420,1424,1428,1432,1436,1440,1444,1448,1452,1456,1460,1464,1468,1472,1476,1480,1484,1488,1492,1496,1500,1504,1508,1512,1516,1520,1524,1528,1532,1536,1540,1544,1548,1552,1556,1560,1564,1568,1572,1576,1580,1584,1588,1592,1596,1600,1604,1608,1612,1616,1620,1624,1628,1632,1636,1640,1644,1648,1652,1656,1660,1664,1668,1672,1676,1680,1684,1688,1692,1696,1700,1704,1708,1712,1716,1720,1724,1728,1732,1736,1740,1744,1748,1752,1756,1760,1764,1768,1772,1776,1780,1784,1788,1792,1796,1800,1804,1808,1812,1816,1820,1824,1828,1832,1836,1840,1844,1848,1852,1856,1860,1864,1868,1872,1876,1880,1884,1888,1892,1896,1900,1904,1908,1912,1916,1920,1924,1928,1932,1936,1940,1944,1948,1952,1956,1960,1964,1968,1972,1976,1980,1984,1988,1992,1996,2000,2004,2008,2012,2016,2020,2024,2028,2032,2036,2040,2044,2048,2052,2056,2060,2064,2068,2072,2076,2080,2084,2088,2092,2096,2100,2104,2108,2112,2116,2120,2124,2128,2132,2136,2140,2144,2148,2152,2156,2160,2164,2168,2172,2176,2180,2184,2188,2192,2196,2200,2204,2208,2212,2216,2220,2224,2228,2232,2236,2240,2244,2248,2252,2256,2260,2264,2268,2272,2276,2280,2284,2288,2292,2296,2300,2304,2308,2312,2316,2320,2324,2328,2332,2336,2340,2344,2348,2352,2356,2360,2364,2368,2372,2376,2380,2384,2388,2392,2396,2400,2404,2408,2412,2416,2420,2424,2428,2432,2436,2440,2444,2448,2452,2456,2460,2464,2468,2472,2476,2480,2484,2488,2492,2496,2500,2504,2508,2512,2516,2520,2524,2528,2532,2536,2540,2544,2548,2552,2556,2560,2564,2568,2572,2576,2580,2584,2588,2592,2596,2600,2604,2608,2612,2616,2620,2624,2628,2632,2636,2640,2644,2648,2652,2656,2660,2664,2668,2672,2676,2680,2684,2688,2692,2696,2700,2704,2708,2712,2716,2720,2724,2728,2732,2736,2740,2744,2748,2752,2756,2760,2764,2768,2772,2776,2780,2784,2788,2792,2796,2800,2804,2808,2812,2816,2820,2824,2828,2832,2836,2840,2844,2848,2852,2856,2860,2864,2868,2872,2876,2880,2884,2888,2892,2896,2900,2904,2908,2912,2916,2920,2924,2928,2932,2936,2940,2944,2948,2952,2956,2960,2964,2968,2972,2976,2980,2984,2988,2992,2996,3000,3004,3008,3012,3016,3020,3024,3028,3032,3036,3040,3044,3048,3052,3056,3060,3064,3068,3072,3076,3080,3084,3088,3092,3096,3100,3104,3108,3112,3116,3120,3124,3128,3132,3136,3140,3144,3148,3152,3156,3160,3164,3168,3172,3176,3180,3184,3188,3192,3196,3200,3204,3208,3212,3216,3220,3224,3228,3232,3236,3240,3244,3248,3252,3256,3260,3264,3268,3272,3276,3280,3284,3288,3292,3296,3300,3304,3308,3312,3316,3320,3324,3328,3332,3336,3340,3344,3348,3352,3356,3360,3364,3368,3372,3376,3380,3384,3388,3392,3396,3400,3404,3408,3412,3416,3420,3424,3428,3432,3436,3440,3444,3448,3452,3456,3460,3464,3468,3472,3476,3480,3484,3488,3492,3496,3500,3504,3508,3512,3516,3520,3524,3528,3532,3536,3540,3544,3548,3552,3556,3560,3564,3568,3572,3576,3580,3584,3588,3592,3596,3600,3604,3608,3612,3616,3620,3624,3628,3632,3636,3640,3644,3648,3652,3656,3660,3664,3668,3672,3676,3680,3684,3688,3692,3696,3700,3704,3708,3712,3716,3720,3724,3728,3732,3736,3740,3744,3748,3752,3756,3760,3764,3768,3772,3776,3780,3784,3788,3792,3796,3800,3804,3808,3812,3816,3820,3824,3828,3832,3836,3840,3844,3848,3852,3856,3860,3864,3868,3872,3876,3880,3884,3888,3892,3896,3900,3904,3908,3912,3916,3920,3924,3928,3932,3936,3940,3944,3948,3952,3956,3960,3964,3968,3972,3976,3980,3984,3988,3992,3996,4000
179,49.69,1000173.0,acetoin 1% dpg,513-86-0,0.9872996825664514,0.99288621339459,0.9927491252257352,0.988837063764326,0.9825273618619343,0.9754216231934,0.9696554115519076,0.9677413016765232,0.9700984962619464,0.9758072034323066,0.9829418702435796,0.9895948503889028,0.9945440352378432,0.9974388897620344,0.9989485061124292,0.9996255431294508,0.999886126065756,0.9999712446261004,0.9999882266883048,0.9999704112106442,0.9998888409690548,0.9996340184625504,0.9989630825724564,0.997444618495936,0.994378072974854,0.989095316367767,0.9818722668971926,0.9738681435029763,0.967152835044356,0.9639382699059148,0.9657054021455096,0.9717769274217888,0.9796979188671092,0.9872691416456284,0.9930882753438882,0.9967961448527074,0.9986939280622378,0.9995189939004252,0.9998456719271932,0.9999574091464204,0.999990140277538,0.9999996078181566,1.0,1.0,1.0,1.0,0.9999967963994928,0.9999852458798956,0.9999359641123674,0.9997658380793848,0.9992888275934276,0.998147527700466,0.9958112726620156,0.9917150903678976,0.9854611753010514,0.9780008342059108,0.9711449644909786,0.9670005781448188,0.9670707434254976,0.971390232588812,0.9785608466005652,0.9859537788093728,0.9919596369531876,0.9960062579104566,0.9983030734634932,0.999399216473999,0.999797997129932,0.9999403575889296,0.9999847653347508,0.9999966898228762,0.999999731763315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999992289499424,0.9999927688914542,0.9999693558520872,0.9998887954230952,0.999649151100288,0.9989909193861848,0.9974085637473492,0.9943774184443964,0.98948840092762,0.9828998299415194,0.9756785540643244,0.969925296296955,0.9678343545939552,0.969974385971452,0.9754753336729906,0.9823610433410924,0.988474754372522,0.992026782046344,0.9923706046232624,0.9897523852808036,0.9846382471704892,0.9775739753211208,0.9687896131885194,0.957604154304679,0.9432877751101412,0.9264324971408378,0.909902650912501,0.8987387413415466,0.8977717469854665,0.9096531389728242,0.9299563834305408,0.9523637138181786,0.9717444459338932,0.9855379162981498,0.9937243401692618,0.9975265224441516,0.9991354147861752,0.9997372550857286,0.9999316971364032,0.9999853263783562,0.9999998860654068,0.9999750733336066,0.999878689275998,0.999500040593201,0.9982677620648432,0.9948134257439684,0.9863240086786368,0.966188846932813,0.929031941837206,0.8706511885596213,0.7927523327037524,0.7061637704171286,0.6297539992128487,0.5899170321217335,0.596289836846827,0.6460681502425197,0.724055633687076,0.8094543167338735,0.8843083118156237,0.9370019447310032,0.9696148362474908,0.9871274559747552,0.9952759825577174,0.998536363303372,0.9995508744925288,0.9995938554962714,0.9987384541650411,0.9958090037272848,0.9878360907959728,0.969248322545016,0.9304829144803572,0.861780108153012,0.7642155526022615,0.6513777352826291,0.5505803164206838,0.4938801418732967,0.5064742775331447,0.5832034461139087,0.6921755592565199,0.8007035965375401,0.8848235562615119,0.933775268303911,0.9438120100742086,0.9175897586760088,0.8602460520805272,0.779571032482152,0.6928096856901123,0.6248447905381094,0.6038494255027462,0.6372171639209576,0.7097182062612393,0.7975627942403768,0.87760719008503,0.93660549149769,0.9709361036065524,0.9881572840382878,0.995749434498937,0.9985518488874506,0.9992291299215028,0.9989071865879594,0.9978510986619412,0.9961399298746736,0.9940181316266002,0.991938978175114,0.9905116755218416,0.9902454136637004,0.9913725733122936,0.9933084857171772,0.9953660616192256,0.9969315148030816,0.9976028134853514,0.9971785946780533,0.9955219641638656,0.9930555577544892,0.9903776915870188,0.9883031338973176,0.987544149316428,0.988370785854535,0.9902773728197336,0.9916030591717389,0.9900007560075992,0.9819090745501032,0.962386346440218,0.9256848050012608,0.8673141577356093,0.7950672427462198,0.7231337446484812,0.6692422257179854,0.645425041658229,0.6504682470111984,0.6672015969847747,0.6754894542637049,0.6696246034292471,0.6587892888829544,0.6593656406488552,0.6829591032161656,0.724488209048105,0.7657168974422672,0.7923554394997625,0.8009079020276798,0.7987763892990409,0.7980018450052035,0.8065978894579989,0.8232148709067203,0.84309131286405,0.861432133375272,0.87514755403632,0.882193603898827,0.882883531018025,0.8805268368172507,0.880085262148175,0.8864281323012502,0.9016261923558294,0.923935955027336,0.9476815581688816,0.9680633493353622,0.98282366850546,0.9919624907921496,0.9967881226856452,0.9988346431053294,0.9996157662623671,0.9998891477020652,0.9999733136916604,0.9999948177584812,0.9999998768531524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999892954745356,0.9998435916979522,0.999300714649642,0.9973615197635316,0.9913925169051774,0.9754571273820196,0.9345488106162008,0.8517796663267905,0.712872413824539,0.5178467865522666,0.2939821622085783,0.094761309415208,0.0,0.0386953457534136,0.1933955012711809,0.4101750844614945,0.6261987516132727,0.7967033358340377,0.9011825116834752,0.9579464762218434,0.9844459636764488,0.9950684061428516,0.9986963862557852,0.99972231367513,0.9999409918532725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999993063818756,0.9999925320549978,0.9999660871744585,0.9998684629683277,0.999557614935544,0.99863776142078,0.9961577369383908,0.9908531967754158,0.9811017245907884,0.9654360618527172,0.9431857279744223,0.9147880077556556,0.8822898278760934,0.8494714461042903,0.8210522792759678,0.8029877780519,0.8011312324280402,0.8191089636821897,0.8533776073808053,0.8939057777185412,0.9317905068244526,0.9611818057350378,0.9806177438876652,0.9912920718400396,0.996356767773022,0.9986182475768144,0.9995081586969582,0.999762876464228,0.9996090339122814,0.9987216673257538,0.996016830368266,0.98955959575058,0.976499171971854,0.9540201504610868,0.9213845499774278,0.8821032900114231,0.8469356661021072,0.8271859531906823,0.8297655136817395,0.853649823915951,0.8903241655468124,0.9272100544627432,0.9544965711304556,0.9687654443219124,0.970701550484031,0.9632102178828126,0.9501436348145084,0.9360806807360492,0.9256590084040792,0.9220447670569388,0.9265010013266158,0.937997396260184,0.9535856001084676,0.9692451111937124,0.9819069700209544,0.9906331976250526,0.9957724034366854,0.998364918646639,0.9994747453310384,0.9998357088720444,0.999955406974245,0.9999893811218904,0.9999985730298326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999994577327514,0.9999615676661472,0.9998402841311784,0.999424716509242,0.9981557248496736,0.9944054129899972,0.9859147295628236,0.96968975359416,0.9435098096027088,0.9079971984019964,0.8688810253912096,0.838371326587675,0.8267573765647087,0.8380430127754183,0.8679558759199747,0.9065537221938316,0.9428286725496254,0.9691813321763384,0.9854707296548122,0.9940526560512136,0.9979152390649432,0.9993891349182566,0.9998460298576975,0.9999620648828956,0.9999929749739336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
240,62.02,1000001.0,benzaldehyde,100-52-7,0.9985708591696558,0.9994244449615935,0.999797209155369,0.9999379620583638,0.9999838097343976,0.9999965278950648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999182997,0.9999995677483562,0.9999983494791274,0.9999941518998074,0.9999810951089992,0.9999492504176496,0.9998834974553272,0.999768025630957,0.9995964214224268,0.9993698129032912,0.99911262546475,0.9987745571886822,0.998101344900302,0.9964423275242532,0.9925842106710828,0.9844608122344422,0.970343420512666,0.9507854694898924,0.9288515942294128,0.9101689842734394,0.9008819045068984,0.9055560578786346,0.9218263831029568,0.9434092598798244,0.9640482400547729,0.9794129038154612,0.9876235357966104,0.9875533230176424,0.9792846549139458,0.9629246596430768,0.939675809762126,0.9136746304934252,0.8918047220470413,0.8830042731827454,0.8900523081220146,0.9097443242748814,0.9354015645631673,0.9597959904825188,0.9781229891365172,0.9878578717777732,0.9900218260146724,0.984859029172162,0.9718295161323444,0.9507405492882898,0.9236446777316988,0.8969135735313761,0.8793169288363347,0.8768927754013378,0.8904341829116963,0.9151428462925808,0.943198669067488,0.9666968393958936,0.9829029076183085,0.9923515249145832,0.997016251390069,0.998896790163264,0.9992217328891626,0.9981348392020454,0.9948998578356312,0.9877480840508654,0.9744660083193568,0.9536112811982156,0.9260083502069796,0.8974097829865091,0.8766761016144069,0.8708283740116048,0.8819928612641239,0.9062081542109612,0.9354027127036748,0.9611202240996612,0.9795112476150292,0.9905890525949038,0.996259879088009,0.998727151693088,0.9996021898472244,0.9998695535255138,0.9999554558091572,0.9999846278833874,0.9999944566819876,0.9999978030728622,0.9999991955130486,0.9999989608935808,0.9999963255526784,0.9999862234598976,0.999954812268155,0.9998706809508072,0.9996601895384792,0.9992250908321926,0.998489887570744,0.9974536883468028,0.996257318673444,0.995189302133217,0.9946526670661344,0.9948457620493576,0.9956611217106802,0.9968157030863508,0.9979720749878304,0.9988909642981784,0.999463214616505,0.9997660772791064,0.9998973762069966,0.9999223216831256,0.999866181128936,0.9997204704259364,0.9994473244228724,0.999054121033169,0.9985839245262488,0.9981048546650692,0.9976558158845434,0.9971740392305112,0.9964062091933964,0.9951255981731446,0.9933080411366536,0.991278444033761,0.9896512103882557,0.9890773725663308,0.9900256708526436,0.9920129289346994,0.9943895298694048,0.9965019168387008,0.997902335934638,0.9983407982240676,0.9974817777621628,0.9951904491617264,0.9913253061895828,0.986171587372116,0.9806994980800986,0.97646610659295,0.9752797338921286,0.977353803760621,0.9818929498921892,0.98739791142982,0.9924199464442152,0.9960580466740891,0.9981705730777548,0.9992569736956706,0.9997307345475288,0.9998846966069288,0.9998455491615748,0.9995382999722314,0.9985942278202824,0.9963608855719792,0.9918802391059393,0.9841816030493796,0.972913912487726,0.95913464552084,0.9462900955456724,0.93830483763947,0.9379145977175264,0.9452809412697726,0.9579099022316188,0.9717999637353268,0.9831744772644628,0.9903888457401692,0.9927290050244886,0.989074262550327,0.9769166879479788,0.9511392239273576,0.909145442742232,0.8543561246893592,0.7968823159505222,0.7527905661485089,0.7372278810731684,0.7592929562257211,0.8081912776918816,0.8663949889451379,0.918950052889381,0.9575738792357632,0.9811449489622062,0.9924349041812762,0.9973035960433586,0.9991651382196974,0.9997783185091128,0.9999511662908992,0.999989697662576,0.9999509183323096,0.9998033727862478,0.9993456257856144,0.9981386258543496,0.9953963796044252,0.9900267349644531,0.9805299872857616,0.9675198196168894,0.9531056520116936,0.9410220570213144,0.9352472161718196,0.938037975637442,0.949006623827956,0.9632831544679148,0.9768780764298858,0.9872099034059136,0.9934896940207786,0.996053030239248,0.9954567129306068,0.992574904749547,0.9879462299797196,0.9825155218799576,0.9777407869872085,0.9753041395854224,0.9763485343449136,0.9800858225800356,0.9849632149996358,0.9890817502942052,0.990822547079972,0.9890505241870262,0.983617001253352,0.9759510022475156,0.968240192336383,0.9630910290766592,0.962479561337218,0.966965976822902,0.9747881399965074,0.9831623876133994,0.9902091499120724,0.9950721103560728,0.997863765528913,0.999075819516004,0.99924834215002,0.9984955406512276,0.9963709421092556,0.9920648324749104,0.9847649521653004,0.974174520749468,0.9620867668520534,0.9517606866411388,0.9465012475698736,0.94821378658182,0.9563275750746908,0.9680424823447912,0.9792946015090824,0.9877335832964812,0.9927792741313808,0.9950528391685142,0.9956739143120962,0.9957268897699552,0.9959673378853148,0.996580291477642,0.997448801287361,0.9983431493256198,0.9990754490992262,0.9995426897257104,0.9998008853580936,0.9999245512588202,0.9999754288666336,0.999993267043069,0.9999985418936528,0.9999996856711458,1.0,1.0,1.0,1.0,1.0,0.9999994570948294,0.9999938135343122,0.9999723622501204,0.999894951283821,0.99965402481017,0.9989842912428708,0.997215372458742,0.9935787005006448,0.9871900873902534,0.977490491657297,0.964604949815476,0.9492881035845396,0.9325332228543964,0.9150795956756976,0.8978981902523684,0.8833685299036408,0.8755432821176049,0.8789999375818182,0.895255923301198,0.9195048238643314,0.9455290223273176,0.9678377345800968,0.9836472993301008,0.992776483916816,0.9971104586682412,0.9989899622124426,0.999695392983792,0.9999223595760404,0.9999840417389704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999528088262656,0.9997716861370268,0.9989319045224724,0.9958388409742228,0.9865718070743288,0.9630132759475608,0.911511354548684,0.8146803712892717,0.653254923531101,0.4418095168059031,0.2222022030562097,0.0559814426126328,0.0,0.0763487410796928,0.2657190261861717,0.4898063002893411,0.6904814736500536,0.8370141481088106,0.926393453037428,0.9720827086107378,0.9900314071678876,0.9968877176446456,0.9991590456668656,0.9998070850973488,0.9999845222314244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999777236180444,0.9998628313316564,0.9994417856791056,0.9980254305863812,0.9932704185272472,0.9803893225074052,0.9518312959736964,0.898122186680589,0.8124604529708309,0.6981677744059345,0.5757425059482596,0.4836621313446036,0.4529079369177783,0.4943632735720531,0.5930364987407662,0.7164140748790263,0.827506811012651,0.9080986899591212,0.95730613403771,0.9828689784014668,0.9941719244635429,0.998385663214234,0.9995553106933698,0.9998920652019057,0.9999816704466395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999998950518978,0.9999950808188652,0.9999779048446058,0.9999166314356822,0.99973937588022,0.99930005023592,0.9983640617714464,0.9966379550929524,0.9937621832141286,0.9898023670875788,0.9850161148197698,0.9796006751634314,0.9733476272249212,0.9654940364782378,0.9547543388788896,0.9413731511683292,0.926838812220964,0.9139587064136144,0.9058685623906118,0.9049627638234344,0.912854241478174,0.9269685768609224,0.9443784215723602,0.961837737731116,0.976659559967347,0.9874230379334192,0.9938164370255352,0.997299690985104,0.9989622575314436,0.9996557583521438,0.9999037869709644,0.9999775767565956,0.9999951088834644,0.9999990854810754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
